admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Magsaysay,PH103511000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maigo,PH103512000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Matungao,PH103513000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Munai,PH103514000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Nunungan,PH103515000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pantao Ragat,PH103516000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Poona Piagapo,PH103517000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Salvador,PH103518000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sapad,PH103519000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tagoloan,PH103520000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tangcal,PH103521000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tubod,PH103522000,,Capital,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pantar,PH103523000,,,,Lanao del Norte,PH103500000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Aloran,PH104201000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baliangao,PH104202000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bonifacio,PH104203000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calamba,PH104204000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Clarin,PH104205000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Concepcion,PH104206000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jimenez,PH104207000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lopez Jaena,PH104208000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Oroquieta City,PH104209000,,Capital,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ozamis City,PH104210000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Panaon,PH104211000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Plaridel,PH104212000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sapang Dalaga,PH104213000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sinacaban,PH104214000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tangub City,PH104215000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tudela,PH104216000,,,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Don Victoriano Chiongbian,PH104217000,,Don Mariano Marcos,,Misamis Occidental,PH104200000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alubijid,PH104301000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balingasag,PH104302000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balingoan,PH104303000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Binuangan,PH104304000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cagayan de Oro City,PH104305000,,Capital,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Claveria,PH104306000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of El Salvador,PH104307000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gingoog City,PH104308000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gitagum,PH104309000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Initao,PH104310000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jasaan,PH104311000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kinoguitan,PH104312000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lagonglong,PH104313000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Laguindingan,PH104314000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Libertad,PH104315000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lugait,PH104316000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Magsaysay,PH104317000,,Linugos,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Manticao,PH104318000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Medina,PH104319000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Naawan,PH104320000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Opol,PH104321000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Salay,PH104322000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sugbongcogon,PH104323000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tagoloan,PH104324000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talisayan,PH104325000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Villanueva,PH104326000,,,,Misamis Oriental,PH104300000,Region X ,PH100000000,Philippines (the),PH,2016-06-15,2018-01-30,
Asuncion,PH112301000,,Saug,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carmen,PH112303000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kapalong,PH112305000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
New Corella,PH112314000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Panabo,PH112315000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Island Garden City of Samal,PH112317000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santo Tomas,PH112318000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Tagum,PH112319000,,Capital,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talaingod,PH112322000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Braulio E. Dujali,PH112323000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Isidro,PH112324000,,,,Davao del Norte,PH112300000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bansalan,PH112401000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Davao City,PH112402000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Digos,PH112403000,,Capital,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hagonoy,PH112404000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kiblawan,PH112406000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Magsaysay,PH112407000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malalag,PH112408000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Matanao,PH112410000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Padada,PH112411000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Cruz,PH112412000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sulop,PH112414000,,,,Davao del Sur,PH112400000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baganga,PH112501000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Banaybanay,PH112502000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Boston,PH112503000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Caraga,PH112504000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cateel,PH112505000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Governor Generoso,PH112506000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lupon,PH112507000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Manay,PH112508000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Mati,PH112509000,,Capital,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Isidro,PH112510000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tarragona,PH112511000,,,,Davao Oriental,PH112500000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Compostela,PH118201000,,,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Laak,PH118202000,,San Vicente,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mabini,PH118203000,,Doña Alicia,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maco,PH118204000,,,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maragusan,PH118205000,,San Mariano,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mawab,PH118206000,,,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Monkayo,PH118207000,,,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Montevista,PH118208000,,,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Nabunturan,PH118209000,,Capital,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
New Bataan,PH118210000,,,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pantukan,PH118211000,,,,Compostela Valley,PH118200000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Don Marcelino,PH118601000,,,,Davao Occidental,PH118600000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jose Abad Santos,PH118602000,,Trinidad,,Davao Occidental,PH118600000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malita,PH118603000,,,,Davao Occidental,PH118600000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Maria,PH118604000,,,,Davao Occidental,PH118600000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sarangani,PH118605000,,,,Davao Occidental,PH118600000,Region XI ,PH110000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alamada,PH124701000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carmen,PH124702000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kabacan,PH124703000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Kidapawan,PH124704000,,Capital,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Libungan,PH124705000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Magpet,PH124706000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Makilala,PH124707000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Matalam,PH124708000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Midsayap,PH124709000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
M'Lang,PH124710000,MLang,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pigkawayan,PH124711000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pikit,PH124712000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
President Roxas,PH124713000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tulunan,PH124714000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Antipas,PH124715000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Banisilan,PH124716000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Aleosan,PH124717000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Arakan,PH124718000,,,,Cotabato,PH124700000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Banga,PH126302000,,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
General Santos City,PH126303000,,Dadiangas,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Koronadal,PH126306000,,Capital,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Norala,PH126311000,,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Polomolok,PH126312000,,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Surallah,PH126313000,,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tampakan,PH126314000,,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tantangan,PH126315000,,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
T'Boli,PH126316000,TBoli,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tupi,PH126317000,,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santo Niño,PH126318000,Santo Nino,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lake Sebu,PH126319000,,,,South Cotabato,PH126300000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bagumbayan,PH126501000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Columbio,PH126502000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Esperanza,PH126503000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Isulan,PH126504000,,Capital,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kalamansig,PH126505000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lebak,PH126506000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lutayan,PH126507000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lambayong,PH126508000,,Mariano Marcos,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Palimbang,PH126509000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
President Quirino,PH126510000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Tacurong,PH126511000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sen. Ninoy Aquino,PH126512000,,,,Sultan Kudarat,PH126500000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alabel,PH128001000,,Capital,,Sarangani,PH128000000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Glan,PH128002000,,,,Sarangani,PH128000000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kiamba,PH128003000,,,,Sarangani,PH128000000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maasim,PH128004000,,,,Sarangani,PH128000000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maitum,PH128005000,,,,Sarangani,PH128000000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malapatan,PH128006000,,,,Sarangani,PH128000000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malungon,PH128007000,,,,Sarangani,PH128000000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cotabato City,PH129804000,,,,Cotabato City,PH129800000,Region XII ,PH120000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tondo I / II,PH133901000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
Binondo,PH133902000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
Quiapo,PH133903000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Nicolas,PH133904000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Cruz,PH133905000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sampaloc,PH133906000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Miguel,PH133907000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ermita,PH133908000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
Intramuros,PH133909000,,,,"NCR, City of Manila, First District",PH133900000,National Capital Region ,PH130000000,Philippines (the),PH,2016-06-15,2018-01-30,
